Date,WIG_BANKI_Open,WIG_BANKI_High,WIG_BANKI_Low,WIG_BANKI_Close,WIG_BANKI_Volume,WIG_PALIWA_Open,WIG_PALIWA_High,WIG_PALIWA_Low,WIG_PALIWA_Close,WIG_PALIWA_Volume
5/9/2021,5890.38,6028.61,5750.16,6012.18,27547130,5781.3,6068.77,5748.38,6002.44,32650356
5/16/2021,6044.53,6260.47,5812.56,5987.08,59568454,6049.45,6197.4,5941.27,6192.29,48743538
5/23/2021,6042.94,6456.22,6023.71,6437.02,44218462,6229.64,6324.18,6117.47,6234.02,40215409
5/30/2021,6435.89,6814.39,6344.98,6814.21,60731654,6245.28,6455.46,6144.45,6454.95,40858713
6/6/2021,6816.25,6963.25,6760.38,6895.4,47886457,6477.9,6684.08,6446.4,6550.02,23469657
6/13/2021,6885.7,6968.21,6705.1,6771.16,43633044,6562.7,6677.85,6387.24,6519.19,29614216
6/20/2021,6822.68,6951.5,6799.71,6844.62,36164395,6541.5,6664.55,6396.64,6434.97,38647662
6/27/2021,6794.78,7165.58,6759.37,7069.41,23477088,6408,6575.42,6310.73,6541.97,26042879
7/4/2021,7056.91,7088.37,6540.54,6607.77,42581787,6536.87,6556.52,6332.15,6389.4,25250163
7/11/2021,6611.7,6670,6371.19,6499.39,16561800,6407.07,6434.93,6064.37,6203,24096751
7/18/2021,6489.3,6496.29,6318.5,6424.37,17048417,6211.81,6263.41,6155.18,6168.07,49448975
7/25/2021,6397.04,6575.94,6208.96,6439.56,20769693,6122.56,6142.8,5928.7,6058.04,29055025
8/1/2021,6427.14,6666.32,6356.14,6630.84,20359786,6031.74,6377.07,5992.84,6301.08,20098502
8/8/2021,6669.41,6910.94,6603.51,6897.66,23989138,6350.6,6403.7,6243.97,6373.8,21213565
8/15/2021,6891.37,7173.82,6891.37,7155.81,27563596,6363.31,6510.43,6314.05,6481.78,23351829
8/22/2021,7087.33,7173.72,6957.78,6988.05,76581945,6445.8,6509.53,6173.76,6286.24,19260747
8/29/2021,7029.77,7326.48,7002.93,7326.48,148407812,6323.68,6477.84,6307.44,6419.8,17783376
9/5/2021,7346.33,7695.22,7342.95,7688.19,213367599,6427.74,6504.2,6325.23,6421.36,24320200
9/12/2021,7688.56,7892.85,7613.64,7694.62,261124467,6420.29,6501.92,6383.41,6443.2,20062704
9/19/2021,7708.18,7880.39,7638.66,7643.05,117463083,6468.1,6811.47,6449.16,6535.51,43483993
9/26/2021,7550.88,7760.04,7334.85,7670.31,53550259,6453.69,6673.25,6231.43,6652.26,27132753
10/3/2021,7711.61,7959.12,7564.69,7958.1,75214092,6684.74,6902.42,6614.39,6838.33,37003329
10/10/2021,7920.61,8691.09,7893.5,8677.74,178213893,6835.7,7070.74,6796.13,7063.68,72293214
10/17/2021,8668.2,8950.26,8647.19,8794.8,86675172,7030.66,7477.11,7020.81,7464.61,45208824
10/24/2021,8809.1,8975.37,8761.47,8883.28,104643386,7453.01,7472.53,7129.3,7155.79,28742858
10/31/2021,8891.99,9522.22,8827.88,9401.15,58306970,7184.79,7384.95,7000.9,7028.98,29508479
11/7/2021,9453.8,9655.16,9135.62,9524.06,88393293,7061.01,7348.92,7061.01,7292.66,21513258
11/14/2021,9547.31,9547.31,9072.23,9102.97,53950411,7335.56,7395.68,7103.24,7125.8,21619724
11/21/2021,9125.48,9239.79,8445.36,8555.26,44905525,7131.57,7186.84,6395.63,6522.44,32956419
11/28/2021,8586.08,8751.66,8178.09,8217.98,53046843,6551.79,6829,6196.95,6213.57,28544172
12/5/2021,8274.84,8770.21,8069.58,8547.46,50705340,6270.36,6379.69,5827.17,6257.83,55282157
12/12/2021,8638.58,8753.58,8297.2,8390.47,40164724,6287.18,6514.95,6211.84,6289.51,30554880
12/19/2021,8414.43,8505.8,7975.35,8080.87,36961560,6325.56,6391.91,6158.61,6277.96,43376011
12/26/2021,7890.48,8398.1,7855.44,8398.1,24440303,6128.92,6316,6032.65,6270.37,17086012
1/2/2022,8415.37,8654.7,8359.48,8640.27,46850650,6263.87,6494.21,6175.11,6494.21,20606877
1/9/2022,8691.15,8973.43,8691.15,8973.43,42650070,6502.64,6866.65,6466.62,6836.56,21095040
1/16/2022,8962.98,9584.01,8962.98,9380.68,51153019,6852.42,7038.26,6565.49,6848.77,35982590
1/23/2022,9376.43,9439.47,9021.47,9067.86,31252005,6817.14,6840.28,6362.99,6435.66,38769994
1/30/2022,9020.76,9272.65,8599.41,9031.25,40395218,6432.08,6435.06,5936.48,6009.55,34063092
2/6/2022,9168.56,9439.94,9013.79,9244.19,33491271,6107.36,6109.43,5854.12,5854.12,21948105
2/13/2022,9333.36,9455.83,9038.32,9163.48,34683246,5917.4,6172.43,5759.12,6068.39,20262514
2/20/2022,8880.78,9318.55,8772.49,8829.73,33858429,5947.29,6247.66,5764.51,5972.43,26047707
2/27/2022,8881.7,8898.04,6992.26,7944.91,79937092,6025.54,6124.1,5290.7,5895.06,43484077
3/6/2022,7597.34,7967.17,6514.41,6668.13,91363109,5738.15,7026.23,5693.83,6551.81,104102679
3/13/2022,6279.42,7352.67,6063.47,7163.19,115100254,6615.48,6967.69,6439.35,6781.63,63933640
3/20/2022,7231.37,7785.52,7031.91,7564.76,61928359,6670.31,6787.31,6418.35,6558.09,53452103
3/27/2022,7623.28,7674.21,7237.89,7356.48,40090632,6585.98,6908.03,6585.98,6770.21,37766650
4/3/2022,7392.75,7897.22,7276.94,7888.39,67692159,6676.81,6818.36,6496.18,6574.32,37462683
4/10/2022,7962.5,8001.66,7515.11,7560.48,82155680,6632.63,6773.29,6499.36,6690.07,27638681
4/17/2022,7532.16,7673.19,7316.07,7316.32,29270122,6713.62,7243.9,6683.33,7142.12,22047742
4/24/2022,7339.6,7548.29,7151.09,7242.04,28380322,7170.84,7289.2,6774.11,6774.11,25797570
5/1/2022,7127.14,7199.65,6442.92,6466.84,98523837,6670.18,6820.62,6555.79,6684.3,34048272
5/8/2022,6453.45,6456.82,5852.57,6026.82,76608269,6664.64,6690.08,6334.57,6690.08,18278922
5/15/2022,5965.95,6007.62,5488.82,5957.74,62237271,6587.67,6732.68,6149.1,6467,32445215
5/22/2022,5954.09,6310.95,5899.4,5987.93,52928681,6415.32,6570.49,6314.66,6314.66,40004002
5/29/2022,6098.01,6318.6,6061.86,6100.47,31011963.3,6421.05,6535.39,6312.81,6381.88,28997941
6/5/2022,6181.29,6313.1,6072.94,6095.7,30706022,6463.92,6727.94,6313.74,6569.06,41071399
6/12/2022,6121.36,6277.48,5596.79,5636.96,26184454,6599.24,6686.72,6369.44,6396.99,16791121
6/19/2022,5496.38,5619.35,5357.04,5502.86,30967520,6295.33,6472.81,6200.22,6200.22,29961111
6/26/2022,5561.94,5712.51,5491.36,5648.84,22171923,6277.68,6336.22,5889.73,5890.81,16884497
7/3/2022,5681.96,5746.24,5418.23,5426.5,40144500,5951.47,6355.88,5951.47,6154.88,20749003
7/10/2022,5447.31,5447.31,5079.03,5433.35,46491434,6209.78,6542.17,6077.45,6536.47,15394596
7/17/2022,5349.91,5417.2,4920.99,4974.67,44973514,6344.25,6358.97,5945.03,6088.02,30750799
7/24/2022,5065.28,5262.32,5051.75,5158.29,37642533,6190.61,6803.07,6184.81,6777.85,23803439.43
7/31/2022,5149.76,5268.6,4971.5,5250.34,45763353,6734.4,7219.91,6666.19,7213.67,62279950
8/7/2022,5264.28,5347.86,5072.98,5101.69,40429988,7209.22,7310.13,6601.57,6732.85,38020587
8/14/2022,5155.49,5498.17,5101.16,5447.25,44227630,6754.94,6966.26,6702.41,6919.91,23912391
8/21/2022,5480.89,5560,5236.08,5293.52,30565509,6888.79,6890.35,6419.57,6571.05,18895026
8/28/2022,5248.99,5324.87,4968.96,4997.06,32039641,6530.57,6693.96,5982.22,6016.63,60259468
9/4/2022,4912.26,4980.08,4662.38,4853.39,44603395,5863.6,6226.96,5500.29,5740.12,59345301
9/11/2022,4744.98,5142.93,4672.04,5134.61,44144016,5680.79,5846.29,5334.61,5543.17,27068660
9/18/2022,5189.89,5366.67,4984.6,5025.52,42629283,5587.13,5715.06,5379.27,5436.26,30113145
9/25/2022,5020.82,5264.12,4816.03,4826.88,28095750,5428.6,5690.05,5289.26,5306.99,25362949
10/2/2022,4759.54,4873.91,4507.37,4570.65,42987048,5068.34,5333.54,4865.64,5145.24,31823599
10/9/2022,4531.45,4793.19,4418.18,4631.55,27231625,5147.66,5407.88,4974.4,5183.91,23795043
10/16/2022,4578.24,4810.06,4477.73,4761.04,31019521,5150.27,5254.54,4936.66,5138.45,25726481
10/23/2022,4749.22,5206.2,4724.8,5138.01,28536416,5119.09,5282.05,4826.56,4865.37,30005599
10/30/2022,5234.79,5532.68,5126.47,5508.79,27352627,4885,5424.03,4764.39,5367.54,65312367
11/6/2022,5531.98,5713.9,5505.18,5591.76,27876175,5337,5898.15,5288.87,5898.15,17480051
11/13/2022,5609.26,6037.14,5609.26,6020.07,27041586,5924.16,5951.21,5572.16,5860.95,10302626
11/20/2022,6071.06,6372.58,5968.69,6077.7,41075529,5935.45,6111.46,5824.73,5880.89,14221311
11/27/2022,6067.14,6213.48,5956.77,6193.77,18392648,5881.07,6125.73,5750.56,6023.37,8721643
12/4/2022,6151.18,6277.68,6061.53,6179.82,31835602,5933.64,6387.06,5855.01,6051.83,18861278
12/11/2022,6203.47,6297.19,5933.9,5993.54,30107675,6087.79,6213.23,5755.98,5828.02,6921728
12/18/2022,5968.13,6239.11,5927.82,6026.01,37613400,5784.56,6075.9,5775.54,5857.18,11564143
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
